cohort,chain,i_iso,stage,entry_id,density,z,entry_lateval,early_window,late_window,candidate_source_sha256,config_sha256,freeze_sha256
main,cotton,BFA,exp_cottonhomewares,BFA|exp_cottonhomewares,0.038356843688543994,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BFA,exp_cottonknitfabric,BFA|exp_cottonknitfabric,0.03711171632863615,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BFA,exp_cottonsewthread,BFA|exp_cottonsewthread,0.044609863505137966,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BGD,exp_cottonsewthread,BGD|exp_cottonsewthread,0.16362859210825997,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BHR,exp_cottonknitfabric,BHR|exp_cottonknitfabric,0.06493151483200768,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BHR,exp_cottonsewthread,BHR|exp_cottonsewthread,0.07199233687783234,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BHS,exp_cottonapparel_woven,BHS|exp_cottonapparel_woven,0.036796775258570065,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BHS,exp_cottonhomewares,BHS|exp_cottonhomewares,0.03164937246704254,1,118.24479999999998,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BIH,exp_cottonsewthread,BIH|exp_cottonsewthread,0.19138476198225685,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLR,exp_cottonsewthread,BLR|exp_cottonsewthread,0.1304012221110195,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonapparel_knit,BLZ|exp_cottonapparel_knit,0.13450150824822038,1,432.4156,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonapparel_woven,BLZ|exp_cottonapparel_woven,0.13622203457696747,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonfabric,BLZ|exp_cottonfabric,0.12285985319569541,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonhomewares,BLZ|exp_cottonhomewares,0.12756228723399737,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonknitfabric,BLZ|exp_cottonknitfabric,0.12643775922407438,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonsewthread,BLZ|exp_cottonsewthread,0.13821265855613138,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BLZ,exp_cottonyarn,BLZ|exp_cottonyarn,0.11743400466464617,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BRB,exp_cottonhomewares,BRB|exp_cottonhomewares,0.13122897917616322,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BRB,exp_cottonknitfabric,BRB|exp_cottonknitfabric,0.12898928122021774,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BRB,exp_cottonsewthread,BRB|exp_cottonsewthread,0.14880337167147825,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BRB,exp_cottonyarn,BRB|exp_cottonyarn,0.1166197484945788,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BRN,exp_cottonhomewares,BRN|exp_cottonhomewares,0.013532785650617564,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BWA,exp_cottonknitfabric,BWA|exp_cottonknitfabric,0.06867804644507938,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BWA,exp_cottonsewthread,BWA|exp_cottonsewthread,0.08137285576744498,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,BWA,exp_cottonyarn,BWA|exp_cottonyarn,0.06331588809337993,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,CAF,exp_cottonapparel_knit,CAF|exp_cottonapparel_knit,0.033689460621701146,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,CAF,exp_cottonapparel_woven,CAF|exp_cottonapparel_woven,0.032856759263727164,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,CAF,exp_cottonfabric,CAF|exp_cottonfabric,0.0250961147571436,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,CAF,exp_cottonhomewares,CAF|exp_cottonhomewares,0.029310183376331712,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
main,cotton,CAF,exp_cottonknitfabric,CAF|exp_cottonknitfabric,0.02691134828640956,0,0.0,2008-2012,2018-2022,a3fb8b89d0359bb60bf452519ea865bfd177f8098de9f5595ded51b18d3cbe52,9704b972d3c33904afcb818f87ccd461d988fd30910e9788031d4176df032cd0,3f504e0bc00e47e2d3674e97ef03bed09c060383c94ac723bd7c7c9e56fa4a85
