section,aggregation_scope,chain,task,family,seed,method,budget_scope,b1_budget,b2_budget,requested_k,metric,point,lower_95,upper_95,std,n,cluster_unit,bootstrap_seed,note
budget_summary,chain_fixed_five_seed_mean,aluminium,a,kge,mean_0_4,,per_exporter_lanes,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,kge,mean_0_4,,per_exporter_lanes,,,5,group_count,124.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,kge,mean_0_4,,per_exporter_lanes,,,5,macro_observed_value_capture,0.10993031410324292,,,0.009305556398068515,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,kge,mean_0_4,,per_exporter_lanes,,,5,macro_precision,0.24483870967741939,,,0.009259806512520858,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,kge,mean_0_4,,per_exporter_lanes,,,5,macro_recall,0.10192264138569677,,,0.004636162466190985,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,100,effective_k,100.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,100,observed_value_capture,0.007538745762829331,,,0.004580541337744414,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,100,precision,0.366,,,0.031999999999999994,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,100,recall,0.010496128477201033,,,0.000917694293088615,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,1000,effective_k,1000.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,1000,observed_value_capture,0.06669604340483926,,,0.015312221620932697,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,1000,precision,0.31279999999999997,,,0.015184202316881858,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,1000,recall,0.08970461714941211,,,0.004354517441032934,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,250,effective_k,250.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,250,observed_value_capture,0.0169744190793417,,,0.005345136202589542,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,250,precision,0.34079999999999994,,,0.0350907395191381,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,250,recall,0.02443361055348437,,,0.0025158258903884498,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,50,effective_k,50.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,50,observed_value_capture,0.005610166429782619,,,0.004969707325458549,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,50,precision,0.384,,,0.0233238075793812,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,50,recall,0.00550616575853169,,,0.00033443945482336106,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,500,effective_k,500.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,500,observed_value_capture,0.030917418662555485,,,0.01368654263095998,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,500,precision,0.31520000000000004,,,0.02388639780293379,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,global_lanes,,,500,recall,0.045196443934614285,,,0.003425064210343244,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,effective_k_max,10.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,effective_k_mean,10.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,effective_k_min,10.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,group_count,124.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,macro_observed_value_capture,0.1790339909205357,,,0.014659245604493703,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,macro_precision,0.23645161290322578,,,0.006716342843115169,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,10,macro_recall,0.17584137944463873,,,0.010725720152848511,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,effective_k_max,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,effective_k_mean,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,group_count,124.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,macro_observed_value_capture,0.11314374898817854,,,0.009469934572235345,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,macro_precision,0.24483870967741933,,,0.020258475442719467,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,a,nbfnet,mean_0_4,,per_exporter_lanes,,,5,macro_recall,0.10961432766390208,,,0.008744407003341278,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,100,effective_k,100.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,100,observed_value_capture,0.675485682117476,,,0.033509584596733824,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,100,precision,0.35600000000000004,,,0.020591260281974,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,100,recall,0.49444444444444435,,,0.028598972613852785,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,25,effective_k,25.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,25,observed_value_capture,0.3973038242724312,,,0.2948950251989536,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,25,precision,0.43999999999999995,,,0.03577708763999662,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,25,recall,0.15277777777777776,,,0.012422599874998825,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,250,effective_k,250.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,250,observed_value_capture,0.987929092298109,,,0.0032293947591525143,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,250,precision,0.26480000000000004,,,0.003919183588453088,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,250,recall,0.9194444444444445,,,0.013608276348795427,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,50,effective_k,50.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,50,observed_value_capture,0.6462122598374445,,,0.0028811193699648592,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,50,precision,0.41200000000000003,,,0.029933259094191533,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,kge,mean_0_4,,global_entries,,,50,recall,0.28611111111111115,,,0.020786985482077462,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,100,effective_k,100.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,100,observed_value_capture,0.1371664205406948,,,0.08293803868346517,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,100,precision,0.28400000000000003,,,0.03929376540877699,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,100,recall,0.3944444444444445,,,0.05457467417885695,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,25,effective_k,25.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,25,observed_value_capture,0.010866850142471135,,,0.003829511902095685,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,25,precision,0.384,,,0.054258639865002144,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,25,recall,0.13333333333333333,,,0.018839805508681303,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,250,effective_k,250.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,250,observed_value_capture,0.8089625759075141,,,0.32239064729879086,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,250,precision,0.22560000000000002,,,0.014221111067704944,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,250,recall,0.7833333333333333,,,0.04937885787397549,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,50,effective_k,50.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,50,observed_value_capture,0.01768716307475805,,,0.003515713170136184,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,50,precision,0.33599999999999997,,,0.05276362383309167,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b1,nbfnet,mean_0_4,,global_entries,,,50,recall,0.2333333333333333,,,0.03664140543964701,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_max,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_mean,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_min,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,macro_observed_value_capture,0.07849601215924243,,,0.017180541645736968,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,macro_recall,0.0800313963388676,,,0.01800132988448688,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,1,positive_entry_groups,72.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_max,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_mean,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_min,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,macro_observed_value_capture,0.19465976596868653,,,0.013784406056668853,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,macro_recall,0.19327905491698597,,,0.018241388448856918,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,3,positive_entry_groups,72.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_max,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_mean,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,effective_k_min,5.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,macro_observed_value_capture,0.2740692011693412,,,0.02694155693005456,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,macro_recall,0.26879203916560235,,,0.026329554063752942,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,kge,mean_0_4,,per_positive_entry_destinations,,,5,positive_entry_groups,72.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_max,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_mean,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,effective_k_min,1.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,macro_observed_value_capture,0.14938918662539194,,,0.01000189117110595,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,macro_recall,0.15558695189442318,,,0.013366317939730659,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,1,positive_entry_groups,72.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_max,3.0,,,0.0,5,,,descriptive fixed-seed summary
budget_summary,chain_fixed_five_seed_mean,aluminium,b2,nbfnet,mean_0_4,,per_positive_entry_destinations,,,3,effective_k_mean,3.0,,,0.0,5,,,descriptive fixed-seed summary
